SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_WORK_PHONE,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LIVINGAREA_AVG,APARTMENTS_MODE,FLOORSMAX_MODE,APARTMENTS_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,TOTALAREA_MODE,WALLSMATERIAL_MODE,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_8,FLAG_DOCUMENT_18,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_QRT,DOCUMENT_COUNT,NEW_DOC_KURT,AGE_RANGE,EXT_SOURCES_PROD,EXT_SOURCES_WEIGHTED,EXT_SOURCES_MIN,EXT_SOURCES_MAX,EXT_SOURCES_MEAN,EXT_SOURCES_NANMEDIAN,EXT_SOURCES_VAR,CREDIT_TO_ANNUITY_RATIO,CREDIT_TO_GOODS_RATIO,ANNUITY_TO_INCOME_RATIO,CREDIT_TO_INCOME_RATIO,INCOME_TO_EMPLOYED_RATIO,INCOME_TO_BIRTH_RATIO,EMPLOYED_TO_BIRTH_RATIO,ID_TO_BIRTH_RATIO,CAR_TO_BIRTH_RATIO,CAR_TO_EMPLOYED_RATIO,PHONE_TO_BIRTH_RATIO,GROUP_EXT_SOURCES_MEDIAN,GROUP_EXT_SOURCES_STD,GROUP_INCOME_MEAN,GROUP_INCOME_STD,GROUP_CREDIT_TO_ANNUITY_MEAN,GROUP_CREDIT_TO_ANNUITY_STD,GROUP_CREDIT_MEAN,GROUP_ANNUITY_MEAN,GROUP_ANNUITY_STD
100311,0,1,0,175500.0,247500.0,12766.5,247500.0,0,0,0,1,0,0.0182,-17709,-3910.0,-9190.0,-1265,,0,9,3,3,3,0,0,0,2,0.6694,0.3123,0.1644,,,,,,,,,,,,-1,0.0,0.0,-1098.0,1,0,0,0.0,0.0,2.0,1,20.0,3,0.03436,2.145,0.1644,0.6694,0.382,0.3123,0.04498,19.39,1.0,0.07275,1.41,-44.8849104859335,-9.914,0.2208,0.0714,,,0.062,0.569,0.11255,166391.56,76299.484,23.47,8.53,735746.9,31353.072,21988.754
100312,0,0,0,67500.0,463500.0,33921.0,463500.0,2,3,0,1,0,0.00918,-23313,,-1806.0,-5207,,0,-1,2,2,5,0,0,0,5,0.7183,0.482,0.8213,0.1098,0.0862,0.375,0.1467,0.0567,0.375,0.1109,0.9927,0.0862,0.375,0.1572,0,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,20.0,4,0.2842,4.383,0.482,0.8213,0.674,0.7183,0.0202,13.664,1.0,0.5024,6.867,,-2.895,,0.2234,,,,,,,,,,,,
100330,0,1,1,211500.0,539100.0,27652.5,450000.0,0,0,0,1,0,0.0207,-13900,-2292.0,-308.0,-5677,21.0,0,1,3,3,0,0,0,0,28,0.323,0.5063,0.492,0.0082,0.0345,0.0417,0.0062,0.0084,0.0417,0.0083,0.981,0.0345,0.0417,0.0054,0,0.0,0.0,-998.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.08044,2.629,0.323,0.5063,0.4404,0.492,0.00693,19.5,1.198,0.1307,2.549,-92.27748691099477,-15.22,0.1649,0.4084,-0.001511,-0.00916,0.0718,0.4504,0.1475,113416.01,60456.516,20.42,7.48,459463.47,20916.541,10255.825
100331,0,0,1,225000.0,792162.0,40576.5,630000.0,0,0,1,1,1,0.00848,-17884,-2634.0,-7176.0,-1057,13.0,0,4,2,2,2,1,1,1,0,,0.7563,,0.268,0.069,0.3333,0.0823,0.2732,0.3333,0.2705,0.986,0.069,0.3333,0.1355,0,0.0,0.0,-866.0,1,0,0,,,,1,20.0,3,,,0.7563,0.7563,0.7563,0.7563,0.0,19.52,1.258,0.1803,3.521,-85.42141230068337,-12.58,0.1473,0.0591,-0.0007267,-0.004936,0.04843,0.5337,0.1339,223626.72,103625.89,19.92,7.984,644583.1,32034.303,15952.008
100352,0,0,1,180000.0,729792.0,37390.5,630000.0,0,1,0,1,0,0.03134,-18928,-1555.0,-6616.0,-2457,3.0,0,4,2,2,0,0,0,0,7,0.5366,0.6724,0.1852,,,,,,,,,,,,-1,0.0,0.0,-1895.0,0,1,0,0.0,0.0,0.0,1,20.0,4,0.0668,2.3,0.1852,0.6724,0.4646,0.5366,0.0421,19.52,1.158,0.2078,4.055,-115.7556270096463,-9.51,0.08215,0.1298,-0.0001585,-0.001929,0.1001,0.543,0.1311,167003.73,83009.195,21.89,7.65,576201.44,26520.193,11876.582
100358,0,1,0,202500.0,798777.0,51178.5,697500.0,0,0,0,1,0,0.01804,-18552,-2424.0,-3294.0,-2096,,0,0,3,3,4,0,0,0,0,0.671,0.2905,0.4453,0.0082,0.0345,0.0417,0.0084,0.0084,0.0417,0.0083,0.9717,0.0345,0.0417,0.0073,4,0.0,0.0,-1766.0,1,0,0,0.0,0.0,1.0,1,20.0,4,0.0868,2.969,0.2905,0.671,0.469,0.4453,0.02435,15.61,1.1455,0.2527,3.945,-83.50515463917526,-10.914,0.1307,0.113,,,0.0952,0.567,0.1421,155682.4,66157.805,22.28,7.74,602336.2,26623.158,12942.189
100367,0,0,1,157500.0,261000.0,26874.0,261000.0,0,0,0,1,0,0.01452,-19840,-3760.0,-1325.0,-3323,14.0,0,0,2,2,2,0,0,0,12,,0.5093,0.6562,0.0928,0.1838,0.222,0.1123,0.0945,0.1667,0.0937,0.987,0.2069,0.1667,0.0724,2,0.0,0.0,-1780.0,1,0,0,0.0,0.0,1.0,1,20.0,4,,,0.5093,0.6562,0.5825,0.5825,0.005398,9.71,1.0,0.1707,1.657,-41.87716032969955,-7.938,0.1896,0.1675,-0.0007057,-0.003723,0.0897,0.565,0.1382,149199.25,69448.04,21.98,8.164,596981.5,26009.883,12425.362
100382,0,0,1,180000.0,431280.0,22149.0,360000.0,0,0,1,1,0,0.007275,-11746,-1804.0,-1095.0,-2911,22.0,0,3,2,2,6,0,0,0,0,,0.3787,0.1644,0.0577,0.138,0.125,0.0554,0.0588,0.125,0.0583,0.9746,0.138,0.125,0.047,0,0.0,0.0,,0,1,0,0.0,0.0,1.0,1,20.0,2,,,0.1644,0.3787,0.2715,0.2715,0.01146,19.47,1.198,0.12305,2.396,-99.77827050997783,-15.33,0.1536,0.2478,-0.001873,-0.01219,,0.529,0.1306,341466.1,238014.23,20.67,8.305,786992.3,38770.965,20535.66
100384,0,1,0,112500.0,360000.0,28570.5,360000.0,0,1,1,1,2,0.0182,-11991,-1303.0,-5280.0,-936,,0,9,3,3,0,0,0,0,7,0.64,0.3943,,0.17,0.1034,0.1667,0.0613,0.1733,0.1667,0.1718,0.977,0.1034,0.1667,0.0681,0,0.0,0.0,-213.0,1,0,0,0.0,0.0,1.0,1,20.0,2,,,0.3943,0.64,0.517,0.517,0.01514,12.6,1.0,0.254,3.2,-86.33921719109746,-9.38,0.10864,0.07806,,,0.01776,0.525,0.1278,156742.25,66796.6,21.67,7.645,577576.44,26204.12,12202.889
100385,0,0,1,229500.0,544500.0,42268.5,544500.0,1,0,3,1,0,0.02866,-12567,-5040.0,-4640.0,-4565,4.0,0,-1,2,2,2,0,0,0,8,,0.5767,0.2837,,,,,,,,,,,,-1,0.0,0.0,-256.0,1,0,0,0.0,0.0,1.0,1,20.0,2,,,0.2837,0.5767,0.4302,0.4302,0.02147,12.88,1.0,0.1842,2.373,-45.526681214044835,-18.27,0.4011,0.3633,-0.0003183,-0.0007935,0.02037,,,,,,,,,
100386,0,1,0,202500.0,207396.0,13383.0,157500.0,0,2,1,2,3,0.00663,-13622,-993.0,-5684.0,-2089,,0,1,2,2,5,0,0,0,7,,0.5923,0.5137,,,,,,,,,,,,-1,0.0,0.0,-155.0,1,0,0,0.0,0.0,0.0,1,20.0,2,,,0.5137,0.5923,0.5527,0.5527,0.001541,15.5,1.316,0.0661,1.024,-203.9274924471299,-14.87,0.0729,0.1533,,,0.011375,0.531,0.1161,197622.56,101395.37,20.69,8.305,627814.9,30073.55,15815.895
100399,0,0,0,360000.0,1024740.0,43546.5,900000.0,0,2,1,1,0,0.01028,-20520,-3794.0,-3156.0,-4057,,1,-1,2,2,1,0,0,0,4,0.5845,0.7905,0.4067,0.0742,0.069,0.3333,0.0788,0.0756,0.3333,0.0749,0.984,0.069,0.3333,0.062,0,0.0,0.0,-3048.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.1879,3.18,0.4067,0.7905,0.5938,0.5845,0.0246,23.53,1.139,0.121,2.846,-94.8866631523458,-17.55,0.1849,0.1978,,,0.1486,,,,,,,,,
100404,0,1,0,270000.0,2013840.0,83110.5,1800000.0,2,2,1,1,0,0.0105,-14343,-2682.0,-6068.0,-797,,0,3,3,3,0,0,0,0,0,,0.6626,0.2091,0.1268,0.276,0.1667,0.0781,0.1292,0.1667,0.128,0.9766,0.276,0.1667,0.0941,0,0.0,0.0,-533.0,1,0,0,0.0,0.0,1.0,1,20.0,2,,,0.2091,0.6626,0.4358,0.4358,0.0514,24.23,1.119,0.3079,7.457,-100.67114093959732,-18.83,0.187,0.05557,,,0.03717,0.548,0.1251,269061.62,142585.6,21.8,8.27,815201.94,37761.555,19832.854
100416,0,1,1,157500.0,869049.0,31342.5,733500.0,1,2,1,1,0,0.01015,-16462,-2756.0,-4150.0,-9,6.0,0,5,2,2,5,0,0,0,9,0.411,0.645,0.6987,,,,,,,,,,,,-1,0.0,0.0,-2358.0,1,0,0,0.0,0.0,1.0,1,20.0,3,0.1852,3.562,0.411,0.6987,0.585,0.645,0.015594,27.73,1.185,0.199,5.52,-57.12731229597389,-9.57,0.1675,0.000547,-0.0003645,-0.002176,0.1432,0.5527,0.1349,170353.62,78754.95,21.17,7.848,644790.2,30623.38,15223.13
100422,0,0,0,180000.0,315000.0,16213.5,315000.0,0,0,0,1,0,0.02516,-18292,-1203.0,-4510.0,-1807,,1,0,2,2,4,0,0,1,11,,0.5166,0.5796,,,,,,,,,,,,-1,0.0,0.0,-337.0,1,0,0,0.0,0.0,1.0,1,20.0,4,,,0.5166,0.5796,0.5483,0.5483,0.000994,19.42,1.0,0.0901,1.75,-149.62593516209478,-9.84,0.0658,0.0988,,,0.01842,0.5366,0.1517,199700.83,213767.66,21.17,8.13,652187.25,30621.078,14034.054
100426,0,1,1,157500.0,1125000.0,65313.0,1125000.0,0,0,0,1,0,0.02866,-14901,-6440.0,-3512.0,-4258,8.0,0,1,2,2,1,0,0,0,13,0.5195,0.5684,0.4067,,,,,,,,,,,,-1,0.0,0.0,-1364.0,1,0,0,0.0,0.0,1.0,1,20.0,3,0.12006,2.826,0.4067,0.5684,0.498,0.5195,0.00459,17.22,1.0,0.4148,7.145,-24.464119291705497,-10.57,0.4321,0.2856,-0.000537,-0.001243,0.09155,0.5615,0.1354,135761.62,60047.777,22.78,7.594,587556.9,25304.69,12551.749
100438,0,1,0,144000.0,450000.0,23107.5,450000.0,1,0,1,1,0,0.03076,-10711,-1327.0,-14.0,-1272,,0,5,2,2,0,0,0,0,9,0.5254,0.664,0.56,0.0825,0.138,0.1667,0.0636,0.084,0.1667,0.0833,0.977,0.138,0.1667,0.05,0,1.0,0.0,-992.0,1,0,0,0.0,0.0,2.0,1,20.0,2,0.1956,3.396,0.5254,0.664,0.5835,0.56,0.003468,19.47,1.0,0.1605,3.125,-108.51544837980407,-13.445,0.1239,0.1188,,,0.0926,0.4958,0.139,154127.11,69037.24,19.84,7.41,550788.4,27371.855,14100.781
100444,0,0,0,202500.0,300735.0,16443.0,243000.0,0,3,0,1,0,0.01662,-9731,,-5252.0,-2314,,0,-1,2,2,4,0,1,0,5,,0.2656,0.539,,,,,,,,,,,,-1,1.0,1.0,-975.0,1,0,0,0.0,0.0,0.0,1,20.0,1,,,0.2656,0.539,0.402,0.402,0.01868,18.3,1.237,0.0812,1.485,,-20.81,,0.2378,,,0.1002,,,,,,,,,
100445,0,0,0,135000.0,278505.0,15237.0,211500.0,0,0,0,0,2,0.0188,-13188,-126.0,-7144.0,-1257,,0,0,2,2,2,0,0,0,4,0.1833,0.504,,0.1237,0.138,0.375,0.154,0.1261,0.375,0.1249,0.986,0.138,0.375,0.1523,2,0.0,0.0,-1789.0,1,0,0,,,,1,20.0,2,,,0.1833,0.504,0.3438,0.3438,0.02571,18.28,1.316,0.11285,2.062,-1071.4285714285713,-10.234,0.00955,0.09534,,,0.1356,0.4583,0.1528,176906.56,74661.48,19.03,7.133,509048.1,26240.55,12480.524
100446,0,0,1,157500.0,594121.5,30465.0,472500.0,0,1,1,0,0,0.0191,-10015,-1283.0,-4320.0,-2694,3.0,0,1,2,2,2,0,0,1,16,0.3428,0.0857,0.564,,,,,,,,,,,,-1,0.0,0.0,-456.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.01656,2.463,0.0857,0.564,0.3308,0.3428,0.03818,19.5,1.258,0.1935,3.771,-122.75915822291505,-15.73,0.128,0.269,-0.0002995,-0.002338,0.04553,0.493,0.1409,308511.7,129623.08,18.58,7.668,713804.6,38519.438,18972.266
100447,0,1,0,99000.0,130320.0,9873.0,112500.0,0,3,1,1,0,0.003069,-21556,,-4896.0,-5008,,0,-1,3,3,5,0,0,0,5,,0.4878,0.68,,,,,,,,,,,,-1,0.0,0.0,,1,0,0,0.0,0.0,0.0,1,20.0,4,,,0.4878,0.68,0.584,0.584,0.009254,13.2,1.158,0.09973,1.316,,-4.594,,0.2323,,,,,,,,,,,,
100450,0,1,0,40500.0,90000.0,7110.0,90000.0,0,3,0,1,0,0.0358,-22995,,-10776.0,-3516,,0,-1,2,2,2,0,0,0,5,,0.6963,0.3281,,,,,,,,,,,,-1,0.0,0.0,-575.0,1,0,0,0.0,0.0,0.0,1,20.0,4,,,0.3281,0.6963,0.512,0.512,0.03394,12.66,1.0,0.1755,2.223,,-1.762,,0.153,,,0.02501,,,,,,,,,
100466,0,1,0,175500.0,261801.0,18747.0,234000.0,6,0,0,1,0,0.0358,-22986,-2062.0,-8016.0,-4415,,0,3,2,2,1,0,0,1,1,0.813,0.677,0.364,,,,,,,,,,,,-1,0.0,0.0,-2888.0,1,0,0,0.0,0.0,1.0,1,20.0,4,0.2003,3.395,0.364,0.813,0.6177,0.677,0.03534,13.97,1.119,0.1068,1.492,-85.11154219204656,-7.637,0.0897,0.192,,,0.1256,0.5923,0.1285,175579.47,80787.97,24.98,7.8,771995.8,30530.322,13068.981
100483,0,1,0,202500.0,675000.0,25578.0,675000.0,0,2,1,1,0,0.00601,-15358,-3236.0,-7910.0,-4830,,0,1,2,2,0,0,0,1,2,,0.7046,0.4453,,,,,,,,,,,,-1,0.0,0.0,-480.0,1,0,0,0.0,0.0,0.0,1,20.0,3,,,0.4453,0.7046,0.575,0.575,0.01683,26.39,1.0,0.1263,3.334,-62.596599690880986,-13.19,0.2107,0.3145,,,0.03125,0.5815,0.12335,175411.36,80941.734,22.4,7.8,647391.8,28339.045,16106.48
100484,0,1,0,202500.0,1907010.0,66415.5,1741500.0,1,0,1,1,0,0.01968,-21975,-1083.0,-12430.0,-4962,,1,1,2,2,0,0,0,0,9,0.8906,0.594,0.6396,0.1216,0.276,0.1667,0.1123,0.1239,0.1667,0.1228,0.977,0.276,0.1667,0.0883,2,1.0,1.0,-1363.0,0,0,0,0.0,0.0,0.0,1,20.0,4,0.3384,4.293,0.594,0.8906,0.708,0.6396,0.01695,28.72,1.095,0.328,9.414,-186.98060941828254,-9.22,0.0493,0.2258,,,0.062,0.6113,0.1174,212181.69,103958.35,22.88,8.195,789863.0,34218.668,18799.414
100494,0,1,0,135000.0,675000.0,36747.0,675000.0,0,0,1,2,0,0.03076,-10476,-2786.0,-725.0,-3136,,1,5,2,2,1,0,1,0,9,,0.3079,0.6577,0.0464,0.069,0.0833,0.0356,0.0473,0.0833,0.0468,0.9985,0.069,0.0833,0.0325,0,0.0,0.0,-1798.0,0,1,0,0.0,0.0,0.0,1,20.0,2,,,0.3079,0.6577,0.483,0.483,0.03061,18.38,1.0,0.2722,5.0,-48.45656855707107,-12.88,0.2659,0.2993,,,0.1716,0.4958,0.139,154127.11,69037.24,19.84,7.41,550788.4,27371.855,14100.781
100510,0,0,1,315000.0,405000.0,21969.0,405000.0,0,0,0,0,3,0.007114,-15070,-1169.0,-6700.0,-4110,15.0,0,4,2,2,6,0,0,0,2,0.3206,0.344,0.403,0.0928,0.2069,0.1667,0.0874,0.0945,0.1667,0.0937,0.9824,0.2069,0.1667,0.0688,2,0.0,0.0,-682.0,1,0,0,0.0,0.0,0.0,1,20.0,3,0.04443,2.195,0.3206,0.403,0.356,0.344,0.001207,18.44,1.0,0.06976,1.286,-269.4610778443114,-20.9,0.0776,0.2727,-0.000996,-0.01283,0.04526,0.5264,0.1354,172800.0,75397.68,21.27,7.71,612689.2,28036.34,12696.111
100512,0,1,0,92250.0,130320.0,13815.0,112500.0,0,3,0,0,0,0.003819,-23681,,-3536.0,-4863,,0,-1,2,2,0,0,0,0,5,,0.7324,,0.0124,0.069,0.0417,0.0126,0.0126,0.0417,0.0125,0.9883,0.069,0.0417,0.0099,1,0.0,0.0,-158.0,0,0,0,0.0,0.0,1.0,1,20.0,4,,,0.7324,0.7324,0.7324,0.7324,0.0,9.43,1.158,0.1498,1.413,,-3.896,,0.2053,,,0.00667,,,,,,,,,
100517,0,1,0,279000.0,630000.0,32296.5,630000.0,1,2,0,1,0,0.0264,-15265,-1685.0,-231.0,-2295,,1,5,2,2,0,0,0,0,14,0.58,0.699,0.623,0.1464,0.069,0.3333,0.0612,0.1492,0.3333,0.1478,0.9746,0.069,0.3333,0.0589,0,0.0,0.0,-2296.0,1,0,0,0.0,0.0,0.0,1,20.0,3,0.2524,3.729,0.58,0.699,0.634,0.623,0.002424,19.5,1.0,0.1158,2.258,-165.5786350148368,-18.28,0.1104,0.1504,,,0.1505,0.5347,0.1433,147970.95,69202.39,21.05,7.37,586668.5,27672.72,13270.437
100548,0,1,0,87750.0,156384.0,11821.5,135000.0,0,3,1,0,0,0.03134,-23982,,-3368.0,-4340,,0,-1,2,2,0,0,0,0,5,,0.3828,0.4956,0.0619,0.0345,0.1667,0.0386,0.063,0.1667,0.0625,0.9873,0.0345,0.1667,0.0303,0,0.0,0.0,-1434.0,0,0,0,0.0,0.0,0.0,1,20.0,5,,,0.3828,0.4956,0.4392,0.4392,0.003185,13.23,1.158,0.1348,1.782,,-3.658,,0.1809,,,0.05978,,,,,,,,,
100551,0,1,0,144000.0,981360.0,31788.0,720000.0,0,3,0,1,0,0.00963,-20537,,-168.0,-1477,,0,-1,2,2,2,0,0,0,5,0.8438,0.6104,0.4365,,,,,,,,,,,,-1,0.0,0.0,-2078.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.2247,3.607,0.4365,0.8438,0.6304,0.6104,0.02786,30.88,1.363,0.2207,6.816,,-7.01,,0.0719,,,0.1012,,,,,,,,,
100552,0,0,1,180000.0,269982.0,32170.5,238500.0,0,0,0,1,0,0.01015,-11611,-2116.0,-4930.0,-4033,9.0,0,0,2,2,5,0,1,0,29,0.2756,0.5474,0.3706,,,,,,,,,,,,-1,0.0,0.0,-2248.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.0559,2.21,0.2756,0.5474,0.398,0.3706,0.0127,8.39,1.132,0.1787,1.5,-85.02598016060463,-15.5,0.1824,0.3474,-0.0007753,-0.00425,0.1936,0.4595,0.1447,162460.62,55524.85,18.06,7.04,475309.22,26174.941,12141.713
100553,0,0,1,126000.0,165915.0,10278.0,126000.0,0,2,0,0,0,0.03134,-11604,-3552.0,-5576.0,-4239,13.0,0,-1,2,2,6,0,0,0,0,0.3005,0.669,0.791,0.2825,0.276,0.3333,0.2751,0.2878,0.3333,0.2852,0.985,0.276,0.3333,0.2712,3,0.0,0.0,-2746.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.1589,3.643,0.3005,0.791,0.587,0.669,0.0435,16.14,1.316,0.08154,1.316,-35.472972972972975,-10.86,0.3062,0.3652,-0.001121,-0.00366,0.2367,,,,,,,,,
100561,0,0,1,180000.0,67500.0,8140.5,67500.0,0,0,0,1,0,0.01522,-11819,-2612.0,-9784.0,-4134,3.0,0,0,2,2,5,0,0,0,0,0.3792,0.2732,0.2189,0.1486,0.138,0.3333,0.1539,0.1512,0.3333,0.1499,0.987,0.138,0.3333,0.1522,2,0.0,0.0,-1257.0,0,1,0,0.0,0.0,0.0,1,20.0,2,0.02266,1.6875,0.2189,0.3792,0.2903,0.2732,0.004425,8.29,1.0,0.04523,0.375,-68.91271056661562,-15.23,0.221,0.3499,-0.000254,-0.001148,0.1064,0.4495,0.1478,177146.22,75291.04,19.2,7.562,532695.1,27155.541,13069.191
100568,0,0,0,112500.0,312768.0,24709.5,270000.0,0,0,0,1,0,0.02461,-10018,-464.0,-4390.0,-2671,,1,5,2,2,5,0,0,1,35,,0.3198,0.04413,0.0577,0.138,0.125,0.0625,0.0588,0.125,0.0583,0.9873,0.138,0.125,0.0674,0,0.0,0.0,-207.0,1,0,0,0.0,0.0,2.0,1,20.0,2,,,0.04413,0.3198,0.1819,0.1819,0.01898,12.66,1.158,0.2196,2.78,-242.45689655172413,-11.23,0.04633,0.2666,,,0.02066,0.406,0.133,142562.22,48747.555,18.95,7.562,409556.84,20729.0,9531.943
100569,0,1,0,225000.0,400392.0,42174.0,360000.0,0,2,1,1,0,0.00933,-15253,-6184.0,-5.0,-5219,,0,1,2,2,1,0,0,0,48,,0.6743,,,,,,,,,,,,,-1,0.0,0.0,-1459.0,1,0,0,,,,1,20.0,3,,,0.6743,0.6743,0.6743,0.6743,0.0,9.49,1.112,0.1875,1.779,-36.37245392822503,-14.75,0.4055,0.342,,,0.09564,0.6055,0.105,307038.47,339790.3,23.11,8.11,914649.1,40128.46,19230.953
100591,0,0,1,180000.0,328405.5,26077.5,283500.0,2,2,0,1,0,0.01884,-16659,-243.0,-2132.0,-186,42.0,0,10,2,2,1,1,0,1,22,0.4673,0.7046,,,,,,,,,,,,,-1,0.0,0.0,-2688.0,1,0,0,,,,1,20.0,3,,,0.4673,0.7046,0.586,0.586,0.01408,12.59,1.158,0.1449,1.824,-740.7407407407408,-10.805,0.01459,0.01116,-0.002522,-0.1729,0.1613,0.511,0.1476,159904.4,65629.125,20.69,7.664,546378.7,25662.71,12769.936
100592,0,1,0,180000.0,831730.5,30006.0,702000.0,0,3,0,3,0,0.02516,-21128,,-455.0,-4284,,0,-1,2,2,1,0,0,0,5,,0.6206,0.79,0.1227,0.1034,0.375,0.1198,0.125,0.375,0.1239,0.9946,0.1034,0.375,0.099,2,0.0,0.0,,0,0,0,0.0,0.0,0.0,1,20.0,4,,,0.6206,0.79,0.705,0.705,0.007156,27.72,1.185,0.1667,4.62,,-8.516,,0.2028,,,,,,,,,,,,
100602,0,1,0,99000.0,450000.0,23008.5,450000.0,1,0,0,0,0,0.04623,-10310,-968.0,-1625.0,-2079,,1,9,1,1,1,0,0,0,7,0.287,0.6787,,,,,,,,,,,,,-1,0.0,0.0,-1371.0,1,0,0,,,,1,20.0,2,,,0.287,0.6787,0.483,0.483,0.03833,19.56,1.0,0.2324,4.547,-102.27272727272727,-9.6,0.0939,0.2017,,,0.1329,0.4912,0.1367,138294.52,70223.72,21.17,7.645,546050.9,24985.504,13159.897
100607,0,0,1,135000.0,450000.0,23107.5,450000.0,0,2,0,1,0,0.02866,-17088,-1727.0,-10420.0,-637,8.0,0,0,2,2,1,0,0,0,11,,0.6465,0.548,0.0887,0.1207,0.25,0.0561,0.0756,0.1667,0.0895,0.9805,0.1207,0.25,0.0785,0,0.0,0.0,-1472.0,1,0,0,0.0,0.0,0.0,1,20.0,3,,,0.548,0.6465,0.597,0.597,0.002445,19.47,1.0,0.1711,3.334,-78.17023740590619,-7.9,0.1011,0.0373,-0.0004683,-0.00463,0.0861,0.526,0.1412,189913.12,75267.14,20.8,7.79,623953.7,29477.852,13410.347
100613,0,0,0,45000.0,526491.0,24525.0,454500.0,0,3,3,1,0,0.0182,-22580,,-1595.0,-3913,,0,-1,3,3,0,0,0,0,5,,0.59,,,,,,,,,,,,,-1,0.0,0.0,-1400.0,1,0,0,,,,1,20.0,4,,,0.59,0.59,0.59,0.59,0.0,21.47,1.158,0.545,11.7,,-1.993,,0.1733,,,0.062,,,,,,,,,
100617,0,1,0,202500.0,481176.0,24696.0,360000.0,0,2,1,1,0,0.03256,-12133,-291.0,-6212.0,-3643,,0,1,1,1,5,0,0,0,13,0.4587,0.601,0.123,,,,,,,,,,,,-1,0.0,0.0,,1,0,0,0.0,0.0,1.0,1,20.0,2,0.0339,1.888,0.123,0.601,0.3943,0.4587,0.0402,19.48,1.337,0.12195,2.377,-695.8762886597938,-16.69,0.02399,0.3003,,,,0.5107,0.1282,144575.66,72781.38,20.9,7.72,575983.2,26607.16,13388.014
100618,0,1,1,202500.0,781920.0,39924.0,675000.0,0,0,0,1,0,0.02461,-15322,-534.0,-209.0,-5600,10.0,1,0,2,2,0,0,0,1,36,0.7017,0.574,0.3047,,,,,,,,,,,,-1,0.0,0.0,-1310.0,1,0,0,0.0,0.0,1.0,1,20.0,3,0.1227,2.89,0.3047,0.7017,0.527,0.574,0.02737,19.58,1.158,0.1971,3.861,-379.2134831460674,-13.22,0.03485,0.3655,-0.000653,-0.01872,0.0855,0.52,0.1389,136939.0,56865.984,21.28,7.51,538667.3,24498.373,12589.618
100622,0,0,0,67500.0,111384.0,9058.5,90000.0,0,0,0,0,2,0.01015,-10470,-3064.0,-4532.0,-3055,,1,0,2,2,5,0,0,0,9,0.8145,0.2947,0.4207,,,,,,,,,,,,-1,0.0,0.0,-1391.0,1,0,0,0.0,0.0,2.0,1,20.0,2,0.10095,3.186,0.2947,0.8145,0.51,0.4207,0.04898,12.3,1.237,0.1342,1.65,-22.030026109660575,-6.445,0.2927,0.2917,,,0.1328,0.4575,0.1516,166365.3,70668.08,18.42,6.91,495048.6,26532.326,12505.01
100625,0,1,0,112500.0,735579.0,32400.0,585000.0,1,0,0,1,3,0.01003,-12104,-4360.0,-5810.0,-1419,,0,8,2,2,2,0,0,0,9,0.1175,0.584,,,,,,,,,,,,,-1,0.0,0.0,-2424.0,1,0,0,,,,1,20.0,2,,,0.1175,0.584,0.3506,0.3506,0.05435,22.7,1.258,0.288,6.54,-25.814593850390086,-9.3,0.36,0.11725,,,0.2003,0.494,0.137,160592.33,67966.12,19.9,7.46,559672.7,27372.242,13829.691
